observer,adapt_lum,contrast,enhanced_contrast,enhancement,repetition,angle,answer,time
09,1000,5,0,0,2,95,0, 8.51
09,1000,5,0,0,2,85,1, 2.51
09,1000,5,0,0,2,95,1, 3.39
09,1000,5,0,0,2,95,0, 4.03
09,1000,5,0,0,2,115,1, 6.85
09,1000,5,0,0,2,75,0, 1.49
09,10,40,0,0,2,95,0, 7.35
09,10,40,0,0,2,105,1, 7.64
09,10,40,0,0,2,115,1, 3.63
09,10,40,0,0,2,115,1, 2.96
09,10,40,0,0,2,65,0, 3.74
09,10,40,0,0,2,75,0, 1.17
09,10,40,0,0,2,75,0, 3.29
09,10,40,0,0,2,75,0, 1.25
09,10,40,0,0,2,115,1, 5.52
09,10,40,0,0,2,85,0, 1.64
09,10,40,0,0,2,65,0, 1.17
09,10,40,0,0,2,65,0, 1.00
09,10,40,0,0,2,95,0, 2.80
09,10,40,0,0,2,105,0, 6.54
09,10,40,0,0,2,115,1, 4.78
09,10,40,0,0,2,105,1, 1.58
09,10,40,0,0,2,75,0, 4.25
09,10,40,0,0,2,65,0, 1.51
09,10,40,0,0,2,95,1, 2.90
09,10,40,0,0,2,115,1, 1.88
09,10,40,0,0,2,105,1, 2.58
09,10,40,0,0,2,95,1, 3.13
09,10,40,0,0,2,95,0, 5.24
09,10,40,0,0,2,85,0, 8.42
09,10,40,0,0,2,105,1, 2.06
09,10,40,0,0,2,105,1, 2.20
09,10,40,0,0,2,85,0, 2.81
09,10,40,0,0,2,65,0, 1.17
09,10,40,0,0,2,75,0, 1.68
09,10,40,0,0,2,85,0, 1.36
09,10,40,0,0,2,85,0, 4.22
09,10,40,0,0,2,115,1,10.14
09,10,40,0,0,2,65,0, 1.01
09,10,40,0,0,2,85,0, 1.00
09,10,40,0,0,2,75,0, 1.64
09,10,40,0,0,2,95,0, 1.40
09,100,20,0,0,2,75,0,10.60
09,100,20,0,0,2,115,1, 2.61
09,100,20,0,0,2,95,1, 2.87
09,100,20,0,0,2,75,0, 1.34
09,100,20,0,0,2,95,0, 4.79
09,100,20,0,0,2,105,0, 3.69
09,100,20,0,0,2,105,0, 6.65
09,100,20,0,0,2,75,0, 2.22
09,100,20,0,0,2,115,1, 3.16
09,100,20,0,0,2,75,0, 5.51
09,100,20,0,0,2,105,1, 3.13
09,100,20,0,0,2,105,1, 9.79
09,100,20,0,0,2,75,0, 3.28
09,100,20,0,0,2,115,1, 1.44
09,100,20,0,0,2,65,0, 3.35
09,100,20,0,0,2,65,0, 2.06
09,100,20,0,0,2,105,1, 3.86
09,100,20,0,0,2,85,0, 4.75
09,100,20,0,0,2,95,0,15.45
09,100,20,0,0,2,95,0, 6.09
09,100,20,0,0,2,75,0, 1.58
09,100,20,0,0,2,95,0, 9.07
09,100,20,0,0,2,85,0, 2.04
09,100,20,0,0,2,115,1, 1.33
09,100,20,0,0,2,65,0, 1.53
09,100,20,0,0,2,85,0, 3.21
09,100,20,0,0,2,65,0, 1.37
09,100,20,0,0,2,95,0, 2.46
09,100,20,0,0,2,65,0, 1.04
09,100,20,0,0,2,115,1, 3.03
09,100,20,0,0,2,85,0, 4.03
09,100,20,0,0,2,105,1,16.24
09,100,20,0,0,2,85,1, 3.46
09,100,20,0,0,2,65,0, 2.45
09,100,20,0,0,2,85,0, 9.40
09,100,20,0,0,2,115,1, 2.40
09,1000,40,0,0,2,75,0,10.64
09,1000,40,0,0,2,105,1, 3.18
09,1000,40,0,0,2,95,0, 5.66
09,1000,40,0,0,2,115,1, 3.14
09,1000,40,0,0,2,115,1, 1.77
09,1000,40,0,0,2,105,1, 6.93
09,1000,40,0,0,2,65,0, 1.28
09,1000,40,0,0,2,115,1,11.76
09,1000,40,0,0,2,65,0, 1.12
09,1000,40,0,0,2,105,0, 5.56
09,1000,40,0,0,2,75,0, 1.39
09,1000,40,0,0,2,115,1, 1.52
09,1000,40,0,0,2,65,0, 1.66
09,1000,40,0,0,2,85,0, 2.87
09,1000,40,0,0,2,75,0, 2.53
09,1000,40,0,0,2,115,1, 5.75
09,1000,40,0,0,2,85,0, 6.09
09,1000,40,0,0,2,105,1, 3.47
09,1000,40,0,0,2,75,0, 2.22
09,1000,40,0,0,2,85,0, 3.40
09,1000,40,0,0,2,75,0, 1.12
09,1000,40,0,0,2,105,1, 6.65
09,1000,40,0,0,2,95,0, 7.92
09,1000,40,0,0,2,105,1, 3.29
09,1000,40,0,0,2,95,1, 8.36
09,1000,40,0,0,2,115,1, 3.07
09,1000,40,0,0,2,65,0, 2.18
09,1000,40,0,0,2,85,0, 2.05
09,1000,40,0,0,2,95,0, 5.05
09,1000,40,0,0,2,95,0, 4.03
09,1000,40,0,0,2,65,0, 1.71
09,1000,40,0,0,2,65,0, 1.55
09,1000,40,0,0,2,95,0, 9.46
09,1000,40,0,0,2,85,0, 2.28
09,1000,40,0,0,2,85,0, 1.63
09,1000,40,0,0,2,75,0, 2.19
09,10,10,0,0,2,85,1,22.62
09,10,10,0,0,2,65,1, 5.06
09,10,10,0,0,2,105,1, 2.66
09,10,10,0,0,2,105,0, 1.63
09,10,10,0,0,2,85,0, 1.00
09,10,10,0,0,2,75,0, 4.61
09,10,10,0,0,2,115,1, 4.57
09,10,10,0,0,2,115,1, 1.99
09,10,10,0,0,2,65,0, 5.48
09,10,10,0,0,2,105,1, 4.55
09,10,10,0,0,2,95,1, 6.00
09,10,10,0,0,2,115,1, 2.66
09,10,10,0,0,2,65,0, 1.61
09,10,10,0,0,2,65,0, 3.20
09,10,10,0,0,2,105,1, 4.06
09,10,10,0,0,2,115,1, 2.72
09,10,10,0,0,2,75,0, 1.62
09,10,10,0,0,2,85,0, 4.80
09,10,10,0,0,2,75,0, 2.43
09,10,10,0,0,2,115,1, 3.23
09,10,10,0,0,2,85,1, 3.30
09,10,10,0,0,2,75,1, 5.79
09,10,10,0,0,2,65,0, 5.98
09,10,10,0,0,2,85,0, 6.83
09,10,10,0,0,2,95,1, 5.83
09,10,10,0,0,2,95,1, 2.16
09,10,10,0,0,2,75,0, 9.79
09,10,10,0,0,2,95,1, 4.29
09,10,10,0,0,2,105,0,10.98
09,10,10,0,0,2,95,1, 3.53
09,10,10,0,0,2,75,0, 2.14
09,10,10,0,0,2,105,1,10.33
09,10,10,0,0,2,95,0, 2.39
09,10,10,0,0,2,65,0, 1.14
09,10,10,0,0,2,85,0, 1.31
09,10,10,0,0,2,115,0, 3.80
09,10,20,0,0,2,95,1, 4.27
09,10,20,0,0,2,65,0, 5.66
09,10,20,0,0,2,105,1, 3.70
09,10,20,0,0,2,105,1, 2.09
09,10,20,0,0,2,75,0, 1.06
09,10,20,0,0,2,105,1, 3.64
09,10,20,0,0,2,95,0, 5.15
09,10,20,0,0,2,115,1, 2.04
09,10,20,0,0,2,75,0, 1.06
09,10,20,0,0,2,115,1, 3.53
09,10,20,0,0,2,65,0, 1.31
09,10,20,0,0,2,65,0, 3.68
09,10,20,0,0,2,75,0, 1.00
09,10,20,0,0,2,75,0, 1.00
09,10,20,0,0,2,115,0, 4.86
09,10,20,0,0,2,85,0, 1.46
09,10,20,0,0,2,75,0, 1.05
09,10,20,0,0,2,95,0, 6.75
09,10,20,0,0,2,105,1, 2.07
09,10,20,0,0,2,85,0, 6.83
09,10,20,0,0,2,95,1, 8.50
09,10,20,0,0,2,85,0, 1.57
09,10,20,0,0,2,115,1, 2.26
09,10,20,0,0,2,85,0, 2.72
09,10,20,0,0,2,115,1, 3.57
09,10,20,0,0,2,75,0, 7.47
09,10,20,0,0,2,65,0, 1.49
09,10,20,0,0,2,65,0, 1.33
09,10,20,0,0,2,95,0, 9.30
09,10,20,0,0,2,115,0, 9.58
09,10,20,0,0,2,105,1, 9.33
09,10,20,0,0,2,95,1,10.07
09,10,20,0,0,2,85,0, 2.14
09,10,20,0,0,2,85,0, 3.55
09,10,20,0,0,2,105,1, 3.64
09,10,20,0,0,2,65,0, 1.09
09,1000,20,0,0,2,65,0,11.49
09,1000,20,0,0,2,105,0, 6.91
09,1000,20,0,0,2,105,0, 4.23
09,1000,20,0,0,2,95,0, 3.50
09,1000,20,0,0,2,75,0, 1.87
09,1000,20,0,0,2,85,0, 3.01
09,1000,20,0,0,2,95,0, 1.97
09,1000,20,0,0,2,65,0, 2.06
09,1000,20,0,0,2,115,1, 7.82
09,1000,20,0,0,2,65,0, 1.48
09,1000,20,0,0,2,105,1, 3.92
09,1000,20,0,0,2,65,0, 1.66
09,1000,20,0,0,2,75,0, 1.39
09,1000,20,0,0,2,105,1, 4.81
09,1000,20,0,0,2,75,0, 3.01
09,1000,20,0,0,2,105,1, 1.88
09,1000,20,0,0,2,75,0, 4.28
09,1000,20,0,0,2,115,1, 1.53
09,1000,20,0,0,2,65,0, 2.08
09,1000,20,0,0,2,65,0, 1.43
09,1000,20,0,0,2,95,1, 2.01
09,1000,20,0,0,2,85,0, 5.97
09,1000,20,0,0,2,115,1, 1.24
09,1000,20,0,0,2,95,0, 4.50
09,1000,20,0,0,2,85,0, 4.59
09,1000,20,0,0,2,85,0, 2.65
09,1000,20,0,0,2,115,1, 2.38
09,1000,20,0,0,2,105,1, 1.83
09,1000,20,0,0,2,75,0, 4.64
09,1000,20,0,0,2,115,1, 4.80
09,1000,20,0,0,2,95,1, 7.34
09,1000,20,0,0,2,95,1,10.43
09,1000,20,0,0,2,85,1, 3.71
09,1000,20,0,0,2,115,1, 1.79
09,1000,20,0,0,2,75,0, 5.98
09,1000,20,0,0,2,85,0, 3.41
09,100,5,0,0,2,95,1,18.53
09,100,5,0,0,2,95,1, 7.27
09,100,5,0,0,2,75,0, 3.10
09,100,5,0,0,2,65,0, 2.50
09,100,5,0,0,2,85,0, 3.99
09,100,5,0,0,2,105,1, 1.91
09,100,5,0,0,2,95,1, 4.55
09,100,5,0,0,2,65,1,20.02
09,100,5,0,0,2,75,1, 7.19
09,100,5,0,0,2,95,1, 4.95
